collected_at,location,latitude,longitude,forecast_time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,pm10,pm2_5
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-25T00:00,20.6,86,0.0,4.5,20.9,19.5
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-25T01:00,20.2,86,0.0,4.1,21.2,20.1
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-25T02:00,19.9,89,0.0,5.1,21.4,20.2
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-25T03:00,19.7,91,0.0,4.3,22.5,21.3
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-25T04:00,19.4,94,0.0,2.9,24.4,23.3
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-25T05:00,19.2,94,0.0,4.5,26.9,25.7
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-25T06:00,19.1,95,0.0,4.7,29.3,28.1
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-25T07:00,19.2,93,0.0,4.3,31.9,30.6
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-25T08:00,20.3,88,0.0,4.7,31.5,30.2
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-25T09:00,21.5,85,0.0,3.8,22.5,20.8
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-25T10:00,22.8,81,0.0,5.4,17.8,16.1
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-25T11:00,23.8,76,0.0,6.6,17.1,15.4
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-25T12:00,24.5,72,0.0,5.6,16.6,14.9
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-25T13:00,24.4,72,0.0,4.6,16.5,14.6
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-25T14:00,23.7,77,0.0,4.5,17.0,14.7
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-25T15:00,23.1,83,0.2,5.4,16.8,14.7
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-25T16:00,22.1,91,0.5,6.1,16.8,14.8
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-25T17:00,21.6,92,0.5,5.6,16.5,14.7
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-25T18:00,21.0,94,0.9,5.5,17.6,15.9
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-25T19:00,20.4,95,0.0,4.7,18.7,17.2
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-25T20:00,20.1,95,0.0,5.4,19.4,17.8
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-25T21:00,19.6,96,0.0,3.4,20.5,18.5
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-25T22:00,19.3,96,0.0,4.0,21.4,19.0
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-25T23:00,19.2,96,0.0,4.1,22.5,19.8
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-26T00:00,18.9,97,0.0,4.0,24.9,21.7
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-26T01:00,18.7,97,0.1,4.1,24.8,20.8
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-26T02:00,18.5,96,0.0,5.1,23.1,18.9
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-26T03:00,18.4,96,0.0,4.0,21.5,17.2
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-26T04:00,18.2,96,0.5,4.1,19.4,15.2
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-26T05:00,18.1,96,0.5,3.9,17.2,13.6
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-26T06:00,17.9,97,0.5,4.7,14.2,11.5
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-26T07:00,17.8,97,0.2,2.6,10.3,8.7
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-26T08:00,18.0,96,0.0,2.9,8.3,7.6
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-26T09:00,18.5,95,0.0,4.3,7.4,7.1
2026-09-25T09:11:26+09:00,진주,35.19278,128.08472,2026-09-26T10:00,19.3,92,0.0,4.9,6.4,6.3
