collected_at,location,latitude,longitude,forecast_time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,pm10,pm2_5
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-02T00:00,24.8,95,0.0,4.3,14.9,12.0
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-02T01:00,24.4,95,0.0,4.2,15.6,12.7
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-02T02:00,24.1,96,0.0,4.2,16.1,13.2
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-02T03:00,23.5,98,0.0,4.3,16.2,13.4
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-02T04:00,23.4,99,0.0,5.5,13.5,11.2
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-02T05:00,23.1,99,0.0,2.6,12.0,10.0
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-02T06:00,23.0,99,0.0,1.1,11.0,9.2
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-02T07:00,22.8,99,0.0,2.3,10.4,8.8
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-02T08:00,23.4,98,0.0,0.7,13.9,11.3
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-02T09:00,24.9,94,0.0,1.9,14.6,10.7
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-02T10:00,27.7,80,0.0,2.3,12.6,9.1
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-02T11:00,29.5,71,0.0,4.7,12.4,9.1
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-02T12:00,30.5,65,0.0,6.4,12.2,9.1
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-02T13:00,31.2,61,0.0,7.5,11.8,8.9
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-02T14:00,31.8,59,0.0,7.1,11.1,8.6
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-02T15:00,31.6,60,0.0,7.4,10.7,8.6
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-02T16:00,31.0,63,0.0,7.1,9.4,8.1
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-02T17:00,30.2,68,0.0,5.9,8.4,7.4
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-02T18:00,29.1,74,0.0,4.4,8.4,7.5
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-02T19:00,28.0,81,0.0,3.3,9.6,8.6
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-02T20:00,27.2,87,0.0,1.1,13.5,12.4
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-02T21:00,26.5,92,0.0,1.9,15.3,14.1
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-02T22:00,26.1,91,0.0,5.2,15.4,14.2
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-02T23:00,25.7,89,0.0,5.2,15.9,14.7
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-03T00:00,25.3,87,0.0,4.3,16.3,15.1
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-03T01:00,24.9,87,0.0,4.3,17.1,15.9
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-03T02:00,24.6,88,0.0,4.7,17.6,16.4
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-03T03:00,24.3,89,0.0,4.0,18.2,16.9
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-03T04:00,24.1,90,0.0,4.3,19.6,18.4
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-03T05:00,23.8,91,0.0,3.6,21.7,20.5
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-03T06:00,23.7,90,0.0,4.5,23.1,22.2
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-03T07:00,23.7,90,0.0,3.6,20.9,20.4
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-03T08:00,24.6,87,0.0,6.1,20.6,19.8
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-03T09:00,25.8,83,0.0,6.4,15.1,14.3
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-03T10:00,26.9,82,0.0,7.9,10.7,9.9
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-03T11:00,27.6,79,0.0,6.9,9.2,8.5
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-03T12:00,28.3,77,0.0,7.4,10.0,9.3
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-03T13:00,28.8,75,0.0,6.8,10.2,9.5
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-03T14:00,29.5,71,0.0,7.4,10.5,9.8
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-03T15:00,29.8,69,0.0,7.8,11.1,10.5
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-03T16:00,29.9,69,0.0,8.0,10.8,10.4
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-03T17:00,29.6,71,0.0,8.4,9.5,9.1
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-03T18:00,28.1,81,0.0,8.7,8.7,8.4
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-03T19:00,27.1,82,0.0,7.5,9.5,9.2
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-03T20:00,26.4,81,0.0,9.9,8.7,8.5
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-03T21:00,25.8,82,0.0,10.0,7.6,7.3
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-03T22:00,25.2,82,0.0,11.0,7.3,6.8
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-03T23:00,24.8,81,0.0,10.6,7.2,6.4
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-04T00:00,24.5,81,0.0,10.2,6.5,5.2
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-04T01:00,24.2,82,0.0,10.2,5.6,4.2
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-04T02:00,23.9,82,0.0,10.9,4.8,3.6
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-04T03:00,23.7,82,0.0,11.4,4.2,3.1
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-04T04:00,23.5,81,0.0,12.2,4.0,2.9
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-04T05:00,23.3,80,0.0,12.2,4.1,3.0
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-04T06:00,23.1,80,0.0,12.3,4.5,3.2
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-04T07:00,23.2,78,0.0,12.8,5.5,4.0
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-04T08:00,24.2,74,0.0,14.2,7.9,5.8
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-04T09:00,25.5,70,0.0,15.2,10.6,7.7
2026-09-02T08:43:21+09:00,진주,35.19278,128.08472,2026-09-04T10:00,26.7,66,0.0,16.3,12.9,9.4
