collected_at,location,latitude,longitude,forecast_time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,pm10,pm2_5
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-24T00:00,19.0,91,0.0,3.9,18.6,15.7
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-24T01:00,18.9,90,0.0,5.8,20.1,17.2
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-24T02:00,18.2,90,0.0,5.7,21.6,19.2
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-24T03:00,17.8,91,0.0,5.5,22.6,20.3
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-24T04:00,17.4,91,0.0,3.3,23.1,20.9
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-24T05:00,17.1,92,0.0,4.2,23.1,21.2
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-24T06:00,16.7,93,0.0,4.5,22.6,21.3
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-24T07:00,17.2,91,0.0,4.5,22.6,21.6
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-24T08:00,18.8,86,0.0,3.9,22.2,21.6
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-24T09:00,21.6,76,0.0,4.3,19.2,18.2
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-24T10:00,23.9,69,0.0,6.3,12.0,10.4
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-24T11:00,25.2,64,0.0,5.5,12.9,10.0
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-24T12:00,26.5,58,0.0,3.9,13.2,10.0
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-24T13:00,27.4,53,0.0,1.8,13.1,9.9
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-24T14:00,27.9,50,0.0,1.5,12.8,9.8
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-24T15:00,27.5,51,0.0,4.5,12.6,9.6
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-24T16:00,27.3,55,0.0,6.0,12.5,9.7
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-24T17:00,26.6,60,0.0,3.6,12.5,9.9
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-24T18:00,25.5,69,0.0,0.8,13.0,10.6
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-24T19:00,24.2,79,0.0,3.3,14.1,12.0
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-24T20:00,23.6,83,0.0,4.2,15.8,13.8
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-24T21:00,22.8,84,0.0,4.3,16.8,14.8
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-24T22:00,22.0,85,0.0,3.8,17.3,15.5
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-24T23:00,21.5,85,0.0,3.3,17.5,16.0
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-25T00:00,20.8,85,0.0,5.5,18.5,17.3
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-25T01:00,20.4,85,0.0,5.4,19.3,18.1
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-25T02:00,19.6,87,0.0,4.4,20.5,19.2
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-25T03:00,18.7,90,0.0,4.3,22.2,20.7
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-25T04:00,18.2,90,0.0,4.0,24.9,23.3
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-25T05:00,17.8,90,0.0,4.3,27.9,26.3
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-25T06:00,17.4,91,0.0,4.7,30.6,28.9
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-25T07:00,17.6,90,0.0,4.7,32.9,31.2
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-25T08:00,19.1,85,0.0,4.3,31.4,29.0
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-25T09:00,20.8,81,0.0,5.2,25.8,22.6
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-25T10:00,22.6,77,0.0,6.1,21.9,19.1
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-25T11:00,24.4,71,0.0,6.8,20.6,18.0
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-25T12:00,24.9,66,0.0,6.8,19.7,17.1
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-25T13:00,25.6,64,0.0,5.5,18.5,15.9
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-25T14:00,25.6,63,0.0,3.7,18.1,15.3
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-25T15:00,25.3,63,0.0,0.0,18.5,15.3
2026-09-24T09:09:57+09:00,진주,35.19278,128.08472,2026-09-25T16:00,24.9,66,0.0,1.8,19.3,15.8
