collected_at,location,latitude,longitude,forecast_time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,pm10,pm2_5
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-21T00:00,18.4,89,0.0,5.2,12.3,9.3
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-21T01:00,17.9,89,0.0,5.2,12.5,9.5
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-21T02:00,17.6,89,0.0,5.8,12.3,9.4
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-21T03:00,17.2,90,0.0,5.5,11.9,9.1
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-21T04:00,16.5,92,0.0,4.8,11.6,9.0
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-21T05:00,16.2,91,0.0,5.2,11.6,9.0
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-21T06:00,15.6,92,0.0,5.5,11.9,9.2
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-21T07:00,16.0,90,0.0,5.6,12.7,9.9
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-21T08:00,18.2,83,0.0,6.4,12.0,9.2
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-21T09:00,20.6,74,0.0,7.8,13.4,9.5
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-21T10:00,22.6,65,0.0,9.6,13.0,9.0
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-21T11:00,24.1,61,0.0,10.3,13.0,8.9
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-21T12:00,25.3,57,0.0,10.6,12.9,8.9
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-21T13:00,26.2,56,0.0,10.2,12.8,8.8
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-21T14:00,26.8,54,0.0,9.7,12.6,8.8
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-21T15:00,27.1,53,0.0,8.7,12.8,8.9
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-21T16:00,27.0,53,0.0,7.7,13.3,9.2
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-21T17:00,26.4,56,0.0,5.2,14.2,9.8
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-21T18:00,24.6,69,0.0,3.8,15.4,10.9
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-21T19:00,22.9,78,0.0,4.7,16.5,12.0
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-21T20:00,21.5,81,0.0,4.8,16.8,12.3
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-21T21:00,20.4,81,0.0,4.8,16.8,12.4
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-21T22:00,19.4,83,0.0,4.7,17.4,13.0
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-21T23:00,18.6,85,0.0,5.1,18.5,13.9
2026-09-21T08:46:12+09:00,진주,35.19278,128.08472,2026-09-22T00:00,18.0,85,0.0,5.6,18.7,14.3
