collected_at,location,latitude,longitude,forecast_time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,pm10,pm2_5
2026-09-09T08:46:58+09:00,진주,35.19278,128.08472,2026-09-09T00:00,20.0,85,0.0,7.2,12.2,9.4
2026-09-09T08:46:58+09:00,진주,35.19278,128.08472,2026-09-09T01:00,19.7,85,0.0,7.2,12.5,9.6
2026-09-09T08:46:58+09:00,진주,35.19278,128.08472,2026-09-09T02:00,19.6,83,0.0,8.0,12.8,9.7
2026-09-09T08:46:58+09:00,진주,35.19278,128.08472,2026-09-09T03:00,19.3,83,0.0,8.3,13.1,10.0
2026-09-09T08:46:58+09:00,진주,35.19278,128.08472,2026-09-09T04:00,19.3,85,0.0,8.0,13.5,10.2
2026-09-09T08:46:58+09:00,진주,35.19278,128.08472,2026-09-09T05:00,19.3,86,0.0,8.4,13.5,10.2
2026-09-09T08:46:58+09:00,진주,35.19278,128.08472,2026-09-09T06:00,19.3,84,0.0,9.4,13.8,10.6
2026-09-09T08:46:58+09:00,진주,35.19278,128.08472,2026-09-09T07:00,19.4,81,0.0,9.8,15.1,11.9
2026-09-09T08:46:58+09:00,진주,35.19278,128.08472,2026-09-09T08:00,20.6,74,0.0,12.1,18.2,14.5
2026-09-09T08:46:58+09:00,진주,35.19278,128.08472,2026-09-09T09:00,22.0,68,0.0,13.5,18.7,14.7
2026-09-09T08:46:58+09:00,진주,35.19278,128.08472,2026-09-09T10:00,23.3,64,0.0,14.6,17.9,13.7
2026-09-09T08:46:58+09:00,진주,35.19278,128.08472,2026-09-09T11:00,24.5,61,0.0,15.1,17.9,13.3
2026-09-09T08:46:58+09:00,진주,35.19278,128.08472,2026-09-09T12:00,25.4,58,0.0,15.5,17.3,12.6
2026-09-09T08:46:58+09:00,진주,35.19278,128.08472,2026-09-09T13:00,26.0,56,0.0,15.8,16.2,11.7
2026-09-09T08:46:58+09:00,진주,35.19278,128.08472,2026-09-09T14:00,25.9,56,0.0,15.6,15.7,11.4
2026-09-09T08:46:58+09:00,진주,35.19278,128.08472,2026-09-09T15:00,25.4,58,0.0,15.4,15.9,11.5
2026-09-09T08:46:58+09:00,진주,35.19278,128.08472,2026-09-09T16:00,24.8,59,0.0,14.8,15.9,11.6
2026-09-09T08:46:58+09:00,진주,35.19278,128.08472,2026-09-09T17:00,24.0,61,0.0,14.0,15.3,11.2
2026-09-09T08:46:58+09:00,진주,35.19278,128.08472,2026-09-09T18:00,22.8,65,0.0,12.8,15.1,10.9
2026-09-09T08:46:58+09:00,진주,35.19278,128.08472,2026-09-09T19:00,21.6,67,0.0,11.2,14.1,10.0
2026-09-09T08:46:58+09:00,진주,35.19278,128.08472,2026-09-09T20:00,20.8,66,0.0,10.5,13.1,9.3
2026-09-09T08:46:58+09:00,진주,35.19278,128.08472,2026-09-09T21:00,20.1,66,0.0,9.0,12.6,8.8
2026-09-09T08:46:58+09:00,진주,35.19278,128.08472,2026-09-09T22:00,19.4,67,0.0,8.7,12.6,8.9
2026-09-09T08:46:58+09:00,진주,35.19278,128.08472,2026-09-09T23:00,18.9,69,0.0,8.7,13.0,9.2
