collected_at,location,latitude,longitude,forecast_time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,pm10,pm2_5
2026-09-23T08:56:24+09:00,진주,35.19278,128.08472,2026-09-23T00:00,18.6,84,0.0,5.1,8.8,6.6
2026-09-23T08:56:24+09:00,진주,35.19278,128.08472,2026-09-23T01:00,18.1,86,0.0,5.4,9.3,6.9
2026-09-23T08:56:24+09:00,진주,35.19278,128.08472,2026-09-23T02:00,17.7,87,0.0,5.8,9.7,7.2
2026-09-23T08:56:24+09:00,진주,35.19278,128.08472,2026-09-23T03:00,17.4,89,0.0,6.1,10.2,7.5
2026-09-23T08:56:24+09:00,진주,35.19278,128.08472,2026-09-23T04:00,17.0,91,0.0,5.4,10.6,7.8
2026-09-23T08:56:24+09:00,진주,35.19278,128.08472,2026-09-23T05:00,16.5,93,0.0,5.0,11.2,8.3
2026-09-23T08:56:24+09:00,진주,35.19278,128.08472,2026-09-23T06:00,16.1,94,0.0,5.4,11.9,8.8
2026-09-23T08:56:24+09:00,진주,35.19278,128.08472,2026-09-23T07:00,16.4,93,0.0,5.1,13.0,9.8
2026-09-23T08:56:24+09:00,진주,35.19278,128.08472,2026-09-23T08:00,18.5,85,0.0,5.8,12.1,9.1
2026-09-23T08:56:24+09:00,진주,35.19278,128.08472,2026-09-23T09:00,20.7,75,0.0,6.4,12.8,9.1
2026-09-23T08:56:24+09:00,진주,35.19278,128.08472,2026-09-23T10:00,22.5,67,0.0,6.9,13.2,9.3
2026-09-23T08:56:24+09:00,진주,35.19278,128.08472,2026-09-23T11:00,23.8,60,0.0,7.4,13.6,9.6
2026-09-23T08:56:24+09:00,진주,35.19278,128.08472,2026-09-23T12:00,24.4,55,0.0,4.9,14.3,10.1
2026-09-23T08:56:24+09:00,진주,35.19278,128.08472,2026-09-23T13:00,25.1,52,0.0,4.0,15.0,10.6
2026-09-23T08:56:24+09:00,진주,35.19278,128.08472,2026-09-23T14:00,25.1,51,0.0,3.2,14.7,10.4
2026-09-23T08:56:24+09:00,진주,35.19278,128.08472,2026-09-23T15:00,24.7,54,0.0,1.6,13.2,9.5
2026-09-23T08:56:24+09:00,진주,35.19278,128.08472,2026-09-23T16:00,24.4,60,0.0,2.2,12.0,8.7
2026-09-23T08:56:24+09:00,진주,35.19278,128.08472,2026-09-23T17:00,23.4,68,0.0,2.8,11.2,8.4
2026-09-23T08:56:24+09:00,진주,35.19278,128.08472,2026-09-23T18:00,22.6,75,0.0,3.3,12.3,9.4
2026-09-23T08:56:24+09:00,진주,35.19278,128.08472,2026-09-23T19:00,21.6,83,0.0,2.6,16.2,12.5
