collected_at,location,latitude,longitude,forecast_time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,pm10,pm2_5
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-27T00:00,26.8,94,0.2,6.8,19.3,19.1
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-27T01:00,26.5,94,0.0,5.0,20.8,20.5
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-27T02:00,26.4,93,0.0,3.3,20.4,20.2
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-27T03:00,25.9,94,0.0,3.4,19.8,19.6
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-27T04:00,25.7,93,0.0,4.2,19.7,19.4
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-27T05:00,25.5,92,0.0,4.0,19.8,19.6
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-27T06:00,25.3,89,0.0,2.6,20.3,19.9
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-27T07:00,25.2,93,0.0,1.8,21.7,21.4
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-27T08:00,25.7,92,0.2,3.1,19.9,19.4
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-27T09:00,26.3,91,0.3,1.6,14.0,13.5
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-27T10:00,27.2,88,0.0,1.3,12.7,12.2
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-27T11:00,28.6,81,0.0,1.5,12.0,11.5
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-27T12:00,29.8,77,0.0,2.6,11.4,10.9
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-27T13:00,30.6,74,0.0,2.7,10.9,10.5
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-27T14:00,30.6,75,0.2,3.1,9.9,9.5
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-27T15:00,30.7,74,0.2,4.1,7.8,7.5
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-27T16:00,30.9,72,0.1,3.6,7.2,7.0
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-27T17:00,30.7,74,0.0,4.8,7.8,7.5
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-27T18:00,29.9,79,0.0,4.3,8.4,8.2
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-27T19:00,28.9,84,0.0,3.4,13.0,12.7
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-27T20:00,28.1,87,0.0,3.3,12.0,11.8
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-27T21:00,27.6,89,0.0,2.2,6.9,6.8
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-27T22:00,27.3,92,0.0,1.8,6.2,6.1
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-27T23:00,27.1,92,0.0,2.2,8.3,8.1
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-28T00:00,26.7,94,0.0,2.4,10.0,9.7
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-28T01:00,26.4,94,0.0,2.9,10.9,10.6
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-28T02:00,26.2,95,0.0,3.4,10.6,10.3
2026-08-27T10:51:03+09:00,대구,35.87028,128.59111,2026-08-28T03:00,25.9,95,0.0,3.5,9.6,9.2
