collected_at,location,latitude,longitude,forecast_time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,pm10,pm2_5
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-11T00:00,18.1,87,0.0,3.1,18.3,14.4
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-11T01:00,17.7,88,0.1,3.9,17.9,14.2
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-11T02:00,17.2,92,0.0,3.6,17.0,13.6
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-11T03:00,17.4,91,0.0,2.9,16.4,13.1
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-11T04:00,17.8,87,0.0,2.6,16.2,12.8
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-11T05:00,17.4,90,0.0,2.9,15.8,12.5
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-11T06:00,16.9,91,0.0,3.8,15.7,12.6
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-11T07:00,17.0,91,0.0,3.7,16.4,13.6
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-11T08:00,18.0,87,0.0,3.7,15.3,12.3
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-11T09:00,19.8,82,0.0,3.6,14.6,10.6
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-11T10:00,21.9,74,0.0,3.1,14.0,10.0
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-11T11:00,23.8,67,0.0,2.6,15.2,10.7
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-11T12:00,25.2,63,0.0,2.1,16.4,11.5
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-11T13:00,26.1,59,0.0,2.7,18.2,12.8
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-11T14:00,26.7,57,0.0,3.0,18.9,13.3
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-11T15:00,26.7,56,0.0,1.5,18.7,13.3
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-11T16:00,26.2,59,0.0,2.5,18.2,12.9
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-11T17:00,25.8,62,0.0,4.7,16.4,11.7
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-11T18:00,24.6,69,0.0,7.2,16.1,12.1
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-11T19:00,23.2,75,0.0,7.2,18.8,15.1
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-11T20:00,22.3,78,0.0,7.6,19.6,16.4
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-11T21:00,21.7,80,0.0,6.5,19.7,16.8
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-11T22:00,21.1,83,0.0,5.1,21.8,19.2
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-11T23:00,20.6,85,0.0,3.7,24.2,21.2
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-12T00:00,20.1,90,0.0,1.1,26.3,23.0
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-12T01:00,19.9,88,0.0,1.1,27.9,24.5
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-12T02:00,19.5,90,0.0,2.6,28.5,24.9
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-12T03:00,19.1,90,0.0,3.7,27.6,23.5
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-12T04:00,19.2,89,0.0,2.6,27.6,23.6
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-12T05:00,18.6,90,0.0,4.1,28.0,24.1
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-12T06:00,18.1,90,0.0,3.8,28.6,24.8
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-12T07:00,18.0,88,0.0,2.5,30.3,26.4
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-12T08:00,19.5,83,0.0,1.6,28.0,23.7
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-12T09:00,21.0,78,0.0,1.5,27.0,20.7
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-12T10:00,22.8,73,0.0,2.3,22.9,17.0
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-12T11:00,24.7,67,0.0,2.9,21.3,15.6
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-12T12:00,26.2,57,0.0,4.0,21.7,15.9
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-12T13:00,27.2,51,0.0,4.2,20.3,15.1
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-12T14:00,27.9,48,0.0,4.1,18.4,13.9
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-12T15:00,28.2,48,0.0,3.6,16.8,12.9
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-12T16:00,28.2,50,0.0,3.2,16.1,12.5
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-12T17:00,27.8,52,0.0,3.3,16.4,12.8
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-12T18:00,26.1,65,0.0,7.0,18.3,14.6
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-12T19:00,24.2,72,0.0,8.3,21.2,17.1
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-12T20:00,23.2,74,0.0,7.6,23.4,18.2
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-12T21:00,22.6,76,0.0,6.9,22.0,17.1
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-12T22:00,22.2,77,0.0,6.6,22.4,17.4
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-12T23:00,21.8,80,0.0,4.7,23.9,18.8
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-13T00:00,21.7,80,0.0,3.1,25.8,20.7
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-13T01:00,21.4,81,0.0,4.2,28.1,22.6
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-13T02:00,21.2,83,0.0,2.2,28.2,22.4
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-13T03:00,20.8,86,0.0,1.1,29.0,23.2
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-13T04:00,20.4,90,0.0,1.9,30.0,24.2
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-13T05:00,20.2,90,0.0,1.3,31.0,25.1
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-13T06:00,20.0,91,0.0,3.1,36.0,29.3
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-13T07:00,20.5,88,0.0,1.5,43.0,39.3
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-13T08:00,21.6,83,0.0,1.1,45.8,42.6
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-13T09:00,23.4,78,0.0,1.1,33.8,25.6
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-13T10:00,25.3,72,0.0,2.5,27.4,20.0
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-13T11:00,26.7,67,0.0,2.6,26.5,19.0
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-13T12:00,27.9,62,0.0,4.0,30.4,21.8
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-13T13:00,28.8,56,0.0,4.7,31.8,22.9
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-13T14:00,29.1,55,0.0,5.2,28.3,20.7
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-13T15:00,28.9,58,0.0,6.5,25.1,18.5
2026-09-11T08:36:38+09:00,대구,35.87028,128.59111,2026-09-13T16:00,28.6,60,0.0,6.5,23.4,17.3
