collected_at,location,latitude,longitude,forecast_time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,pm10,pm2_5
2026-09-04T08:43:54+09:00,대구,35.87028,128.59111,2026-09-04T00:00,23.4,81,0.0,6.8,6.4,4.6
2026-09-04T08:43:54+09:00,대구,35.87028,128.59111,2026-09-04T01:00,23.1,81,0.0,6.2,6.5,4.5
2026-09-04T08:43:54+09:00,대구,35.87028,128.59111,2026-09-04T02:00,22.7,81,0.0,4.8,6.5,4.5
2026-09-04T08:43:54+09:00,대구,35.87028,128.59111,2026-09-04T03:00,22.0,84,0.0,3.4,6.5,4.5
2026-09-04T08:43:54+09:00,대구,35.87028,128.59111,2026-09-04T04:00,22.0,82,0.0,4.6,6.6,4.5
2026-09-04T08:43:54+09:00,대구,35.87028,128.59111,2026-09-04T05:00,22.0,80,0.0,5.4,6.5,4.5
2026-09-04T08:43:54+09:00,대구,35.87028,128.59111,2026-09-04T06:00,22.0,76,0.0,5.9,6.4,4.4
2026-09-04T08:43:54+09:00,대구,35.87028,128.59111,2026-09-04T07:00,22.2,74,0.0,6.1,6.6,4.7
2026-09-04T08:43:54+09:00,대구,35.87028,128.59111,2026-09-04T08:00,23.1,71,0.0,7.5,7.6,5.4
2026-09-04T08:43:54+09:00,대구,35.87028,128.59111,2026-09-04T09:00,24.2,67,0.0,11.6,8.8,6.2
2026-09-04T08:43:54+09:00,대구,35.87028,128.59111,2026-09-04T10:00,25.1,64,0.0,13.7,9.6,6.8
2026-09-04T08:43:54+09:00,대구,35.87028,128.59111,2026-09-04T11:00,26.2,61,0.0,15.5,10.3,7.2
2026-09-04T08:43:54+09:00,대구,35.87028,128.59111,2026-09-04T12:00,26.7,59,0.0,16.8,10.0,7.0
2026-09-04T08:43:54+09:00,대구,35.87028,128.59111,2026-09-04T13:00,27.1,58,0.0,17.3,9.7,6.8
2026-09-04T08:43:54+09:00,대구,35.87028,128.59111,2026-09-04T14:00,27.2,57,0.0,17.4,9.5,6.7
