collected_at,location,latitude,longitude,forecast_time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,pm10,pm2_5
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-26T00:00,18.2,94,0.0,1.5,15.9,13.2
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-26T01:00,18.1,92,1.6,2.9,14.4,11.9
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-26T02:00,18.0,92,0.2,4.1,14.0,11.3
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-26T03:00,18.1,93,0.2,5.4,13.7,10.9
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-26T04:00,18.0,92,0.1,4.0,13.4,10.5
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-26T05:00,17.7,94,0.9,2.9,13.4,10.4
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-26T06:00,17.7,95,0.3,1.5,13.8,10.8
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-26T07:00,17.7,95,0.0,3.0,14.7,12.0
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-26T08:00,17.8,96,0.0,2.9,15.4,13.0
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-26T09:00,18.1,95,0.0,2.3,15.0,12.2
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-26T10:00,18.6,94,0.0,1.9,12.8,10.2
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-26T11:00,19.1,92,0.0,3.7,11.3,8.9
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-26T12:00,20.3,87,0.0,4.9,10.4,8.0
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-26T13:00,21.6,81,0.0,6.2,11.2,8.3
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-26T14:00,22.4,77,0.0,6.8,11.8,8.7
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-26T15:00,22.6,76,0.0,5.1,13.3,9.7
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-26T16:00,22.5,76,0.0,4.8,14.4,10.5
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-26T17:00,22.1,78,0.0,2.7,16.1,11.7
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-26T18:00,21.4,83,0.0,3.1,18.2,14.0
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-26T19:00,20.4,89,0.0,3.0,22.2,17.9
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-26T20:00,20.3,87,0.0,1.3,25.0,20.5
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-26T21:00,19.9,88,0.0,1.8,27.2,22.6
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-26T22:00,19.2,90,0.0,4.0,29.5,24.9
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-26T23:00,18.9,89,0.0,4.3,31.5,26.8
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-27T00:00,18.4,91,0.0,3.8,32.6,27.8
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-27T01:00,17.9,93,0.0,3.8,33.4,28.4
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-27T02:00,17.6,94,0.0,4.6,34.9,29.7
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-27T03:00,17.3,95,0.0,3.9,35.9,30.5
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-27T04:00,17.1,94,0.0,4.6,36.7,31.4
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-27T05:00,17.1,94,0.0,5.7,34.1,29.7
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-27T06:00,16.5,98,0.0,5.0,32.6,31.1
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-27T07:00,16.6,97,0.0,3.6,33.3,32.0
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-27T08:00,16.9,99,0.0,2.3,34.2,33.3
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-27T09:00,19.3,90,0.0,2.3,30.4,23.3
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-27T10:00,21.4,79,0.0,2.7,21.4,15.5
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-27T11:00,23.3,72,0.0,3.3,17.5,12.5
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-27T12:00,24.5,69,0.0,3.6,17.1,12.1
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-27T13:00,25.5,68,0.0,4.2,16.2,11.7
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-27T14:00,26.4,63,0.0,7.0,14.5,10.7
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-27T15:00,26.4,60,0.0,7.2,12.7,9.5
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-27T16:00,26.1,61,0.0,5.8,11.4,8.6
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-27T17:00,25.6,65,0.0,4.0,10.3,7.8
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-27T18:00,24.6,74,0.0,2.3,13.6,11.2
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-27T19:00,23.6,75,0.0,4.3,20.0,17.6
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-27T20:00,22.9,79,0.0,4.2,26.5,24.2
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-27T21:00,22.4,81,0.0,3.8,25.5,23.3
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-27T22:00,22.0,83,0.0,4.6,24.1,22.3
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-27T23:00,21.4,87,0.0,3.0,23.2,21.9
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-28T00:00,21.0,89,0.0,3.1,23.5,22.4
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-28T01:00,20.7,90,0.0,3.6,23.8,22.9
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-28T02:00,20.2,94,0.0,4.0,24.0,23.2
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-28T03:00,20.2,93,0.0,2.9,24.4,23.6
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-28T04:00,20.0,90,0.0,3.6,24.8,24.1
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-28T05:00,20.0,87,0.0,3.3,25.5,24.9
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-28T06:00,19.8,87,0.0,3.6,26.9,26.4
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-28T07:00,19.8,86,0.0,3.2,30.5,29.9
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-28T08:00,20.3,85,0.0,1.5,34.5,33.9
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-28T09:00,21.0,81,0.0,0.8,31.3,30.4
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-28T10:00,21.9,79,0.0,2.4,17.5,15.9
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-28T11:00,22.7,76,0.0,4.1,18.2,15.9
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-28T12:00,23.0,75,0.0,3.3,20.0,17.5
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-28T13:00,23.9,72,0.0,5.0,19.9,17.1
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-28T14:00,24.2,68,0.0,3.7,18.6,15.2
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-28T15:00,24.6,65,0.0,4.4,17.6,13.6
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-28T16:00,24.4,65,0.0,4.1,16.1,12.0
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-28T17:00,23.5,70,0.0,3.7,15.3,11.6
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-28T18:00,22.6,77,0.0,1.3,18.7,15.5
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-28T19:00,22.1,80,0.0,1.6,24.7,21.8
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-28T20:00,21.7,82,0.0,3.3,25.8,23.2
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-28T21:00,21.3,81,0.0,3.7,24.3,22.1
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-28T22:00,20.8,81,0.0,1.8,23.2,21.5
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-28T23:00,20.4,78,0.0,2.4,22.9,21.5
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-29T00:00,19.7,88,0.2,1.8,22.8,21.7
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-29T01:00,19.1,87,0.23,2.8,22.4,21.2
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-29T02:00,18.9,85,0.0,2.2,22.1,20.8
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-29T03:00,18.2,86,0.0,1.9,21.5,20.3
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-29T04:00,17.7,87,0.0,0.6,21.3,20.2
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-29T05:00,17.5,89,0.0,0.7,21.8,20.7
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-29T06:00,17.1,92,0.0,1.1,22.9,21.9
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-29T07:00,17.4,91,0.0,1.8,26.5,25.6
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-29T08:00,19.1,80,0.0,1.1,27.9,27.0
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-29T09:00,21.4,65,0.0,0.8,22.8,19.1
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-29T10:00,22.8,67,0.0,0.4,21.1,15.7
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-29T11:00,24.1,65,0.0,1.3,20.3,14.8
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-29T12:00,25.1,59,0.0,2.6,17.9,13.4
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-29T13:00,26.1,54,0.0,2.7,16.5,12.5
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-29T14:00,26.6,51,0.0,4.4,15.0,11.8
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-29T15:00,26.8,49,0.0,5.1,12.8,10.7
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-29T16:00,26.1,51,0.0,5.1,11.8,10.3
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-29T17:00,25.0,55,0.0,4.6,12.1,10.7
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-29T18:00,23.7,61,0.0,3.3,23.5,21.9
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-29T19:00,22.5,70,0.0,1.7,37.7,36.1
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-29T20:00,21.2,81,0.0,5.3,42.1,40.4
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-29T21:00,20.2,91,0.0,8.1,38.5,34.7
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-29T22:00,19.5,96,0.0,7.6,35.2,29.6
2026-09-26T09:18:44+09:00,대구,35.87028,128.59111,2026-09-29T23:00,19.1,98,0.0,5.4,34.5,29.2
