collected_at,location,latitude,longitude,forecast_time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,pm10,pm2_5
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-03T00:00,24.5,94,0.2,4.9,14.2,13.6
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-03T01:00,24.2,95,0.0,1.8,12.8,12.2
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-03T02:00,24.0,96,0.0,2.8,11.2,10.7
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-03T03:00,23.7,97,0.0,3.0,10.0,9.5
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-03T04:00,23.7,97,0.2,2.3,12.6,12.0
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-03T05:00,23.6,97,0.0,3.4,14.3,13.8
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-03T06:00,23.6,97,0.1,2.9,15.3,14.7
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-03T07:00,23.9,96,0.0,4.3,16.1,15.5
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-03T08:00,24.3,95,0.0,5.1,13.6,13.1
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-03T09:00,24.9,93,0.0,4.7,7.0,6.6
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-03T10:00,26.1,87,0.0,6.1,5.0,4.7
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-03T11:00,27.2,83,0.1,7.6,5.3,4.9
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-03T12:00,28.0,78,0.1,10.0,6.4,5.9
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-03T13:00,28.6,75,0.0,10.3,7.2,6.6
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-03T14:00,28.1,75,0.0,11.4,7.2,6.3
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-03T15:00,27.4,77,0.0,13.0,6.7,5.9
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-03T16:00,26.9,78,0.0,13.9,6.4,5.6
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-03T17:00,26.4,79,0.0,13.6,7.7,6.0
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-03T18:00,25.8,80,0.0,12.1,7.7,6.2
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-03T19:00,25.2,81,0.0,10.7,7.0,5.7
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-03T20:00,24.8,82,0.0,9.7,5.9,4.8
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-03T21:00,24.5,80,0.0,8.3,5.3,4.3
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-03T22:00,24.1,79,0.0,6.6,5.3,4.2
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-03T23:00,23.8,80,0.0,5.7,5.5,4.3
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-04T00:00,23.5,81,0.0,4.9,5.6,4.3
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-04T01:00,23.4,82,0.0,4.6,5.7,4.3
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-04T02:00,23.2,82,0.0,3.8,5.8,4.4
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-04T03:00,22.9,82,0.0,3.3,6.0,4.6
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-04T04:00,22.7,83,0.0,2.9,6.7,5.1
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-04T05:00,22.4,84,0.0,3.3,7.8,5.9
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-04T06:00,22.5,82,0.0,3.9,9.2,7.1
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-04T07:00,23.1,77,0.0,5.2,10.5,8.2
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-04T08:00,24.2,71,0.0,8.0,11.7,9.2
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-04T09:00,24.7,70,0.0,11.2,13.3,10.2
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-04T10:00,25.5,67,0.0,13.4,13.7,10.3
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-04T11:00,26.2,64,0.0,15.9,13.9,10.2
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-04T12:00,26.7,62,0.0,16.4,13.3,9.8
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-04T13:00,27.4,60,0.0,16.8,13.1,9.6
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-04T14:00,27.7,57,0.0,16.8,13.3,9.8
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-04T15:00,27.6,56,0.0,16.4,13.4,9.9
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-04T16:00,27.0,57,0.0,16.8,13.1,9.7
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-04T17:00,26.0,59,0.0,16.1,12.7,9.4
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-04T18:00,24.9,63,0.0,14.0,12.3,9.3
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-04T19:00,24.4,64,0.0,8.9,12.1,9.3
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-04T20:00,23.5,68,0.0,6.8,11.8,9.0
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-04T21:00,22.9,70,0.0,5.2,11.3,8.5
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-04T22:00,22.5,73,0.0,4.8,11.1,8.2
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-04T23:00,22.1,75,0.0,4.6,10.3,7.7
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-05T00:00,21.8,76,0.0,4.0,9.6,7.1
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-05T01:00,21.5,77,0.0,4.4,9.3,6.8
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-05T02:00,21.2,78,0.0,4.0,8.9,6.4
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-05T03:00,20.9,79,0.0,4.0,8.3,5.8
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-05T04:00,20.6,81,0.0,3.7,7.6,5.4
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-05T05:00,20.2,86,0.0,4.2,7.3,5.2
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-05T06:00,19.9,86,0.0,4.5,7.2,5.2
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-05T07:00,20.6,84,0.0,2.9,7.7,5.6
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-05T08:00,23.0,70,0.0,5.5,9.7,7.0
2026-09-03T08:44:58+09:00,대구,35.87028,128.59111,2026-09-05T09:00,24.8,64,0.0,10.6,11.3,7.9
